,Location,Year,population,fossil_energy_per_capita,renewables_energy_per_capita,energy_per_capita,Record Counter,LEx,LE15,LE65,LE80
711,Australia,2002,19475842.0,66184.305,2708.486,68892.781,265,80.0639,65.6378,19.12,8.639
712,Australia,2003,19699004.0,66309.148,2773.653,69082.789,265,80.4549,66.0087,19.4228,8.8521
713,Australia,2004,19925060.0,67641.094,2845.223,70486.32,265,80.7512,66.2955,19.6212,8.9804
714,Australia,2005,20171732.0,66901.25,3015.914,69917.164,265,81.1126,66.6763,19.9481,9.1592
715,Australia,2006,20467032.0,68821.477,3042.29,71863.758,265,81.2822,66.8161,20.0326,9.1503
716,Australia,2007,20830832.0,69429.336,2875.358,72304.695,265,81.2603,66.7492,20.0169,9.143
717,Australia,2008,21247876.0,69435.5,2653.844,72089.344,265,81.4589,66.9384,20.0811,9.0989
718,Australia,2009,21660898.0,66957.82,2732.027,69689.844,265,81.7661,67.2437,20.4185,9.3668
719,Australia,2010,22019166.0,65568.57,2955.301,68523.875,265,82.055,67.5253,20.5733,9.4234
720,Australia,2011,22357032.0,65748.539,3965.651,69714.188,265,82.1336,67.5722,20.6395,9.4527
721,Australia,2012,22729272.0,63738.773,3844.253,67583.031,265,82.3456,67.7421,20.7153,9.4645
722,Australia,2013,23111788.0,62923.895,4383.148,67307.039,265,82.6041,68.0257,21.0006,9.7252
723,Australia,2014,23469578.0,62761.852,3982.348,66744.195,265,82.5677,67.9569,20.9672,9.6862
724,Australia,2015,23820240.0,63011.094,4223.832,67234.93,265,82.6552,68.0287,21.071,9.711
725,Australia,2016,24195706.0,61635.395,4771.693,66407.094,265,82.8707,68.2277,21.2111,9.8167
726,Australia,2017,24590336.0,60753.531,4392.792,65146.316,265,83.0006,68.3859,21.3143,9.9074
727,Australia,2018,24979228.0,59685.641,5387.027,65072.668,265,83.3871,68.7452,21.6674,10.1898
728,Australia,2019,25357168.0,60383.578,5879.961,66263.539,265,83.11,68.4642,21.5794,10.162
729,Australia,2020,25670052.0,55127.621,6698.589,61826.211,265,84.3239,69.6542,21.616,10.0982
730,Australia,2021,25921094.0,53517.137,7922.771,61439.91,265,84.5265,69.8469,21.6318,10.0189
731,Australia,2022,26177410.0,54286.039,9172.805,63458.84,265,83.5788,68.9144,21.7522,10.1496
747,Austria,1965,7269892.0,19524.502,6541.673,26066.176,194,69.9318,57.5329,13.5135,5.6381
748,Austria,1966,7320920.0,20090.027,7000.156,27090.182,194,70.2229,57.831,13.8787,5.8568
749,Austria,1967,7375632.0,20070.238,7095.364,27165.602,194,70.1158,57.5599,13.5985,5.6965
750,Austria,1968,7413813.0,21644.561,7253.062,28897.621,194,70.2681,57.6463,13.621,5.7234
751,Austria,1969,7439324.0,23186.455,6645.085,29831.541,194,70.0416,57.3992,13.4179,5.7954
752,Austria,1970,7465310.0,25611.236,8432.793,34044.027,194,70.0864,57.4412,13.5088,5.7565
753,Austria,1971,7498548.0,27118.223,6632.865,33751.086,194,70.2909,57.659,13.7061,5.7211
754,Austria,1972,7542083.0,27937.443,6777.869,34715.312,194,70.6202,57.9265,13.9342,5.9349
755,Austria,1973,7584024.0,29629.223,7489.612,37118.832,194,71.1961,58.3544,14.2263,6.0178
756,Austria,1974,7597028.0,28406.164,8840.264,37246.43,194,71.1749,58.3491,14.1905,6.0045
757,Austria,1975,7576929.0,27808.289,9286.367,37094.656,194,71.3273,58.2707,14.1273,5.8762
758,Austria,1976,7563509.0,30419.934,8040.218,38460.152,194,71.7889,58.4927,14.2282,5.9015
759,Austria,1977,7566357.0,28799.48,9739.236,38538.719,194,72.1359,58.7425,14.5535,6.1372
760,Austria,1978,7560248.0,30480.5,9754.929,40235.43,194,72.2042,58.683,14.4564,5.9666
761,Austria,1979,7547482.0,31684.107,11007.9,42692.008,194,72.5441,59.0149,14.7954,6.1941
762,Austria,1980,7547564.0,31108.863,11404.694,42513.555,194,72.6689,59.142,14.865,6.184
763,Austria,1981,7566318.0,29116.539,12055.418,41171.957,194,72.9914,59.2594,14.9198,6.173
764,Austria,1982,7571291.0,27731.283,12066.638,39797.918,194,73.1448,59.4145,15.1457,6.3124
765,Austria,1983,7559110.0,27780.08,11972.639,39752.715,194,73.2181,59.3742,15.0919,6.2344
766,Austria,1984,7558564.0,28851.346,10503.83,39355.172,194,73.7673,59.9334,15.5394,6.5332
767,Austria,1985,7562114.0,29329.434,12432.113,41761.547,194,73.9876,60.1024,15.4966,6.4127
768,Austria,1986,7567247.0,29197.152,12619.191,41816.344,194,74.4588,60.4961,15.7602,6.5925
769,Austria,1987,7572379.0,29909.434,14200.749,44110.18,194,74.9014,60.8895,16.0176,6.7602
770,Austria,1988,7583766.0,29193.416,14206.123,43399.539,194,75.3758,61.2237,16.2725,6.8701
771,Austria,1989,7619393.0,29360.508,14077.761,43438.27,194,75.4648,61.3578,16.3587,6.9437
772,Austria,1990,7678732.0,31030.496,12618.307,43648.801,194,75.7396,61.5779,16.5205,7.0251
773,Austria,1991,7755640.0,32820.055,12503.52,45323.574,194,75.7931,61.5964,16.5604,7.0899
774,Austria,1992,7840816.0,30429.344,13695.005,44124.348,194,75.9931,61.7807,16.6792,7.1547
775,Austria,1993,7905280.0,30250.023,14292.99,44543.016,194,76.2258,61.9493,16.8537,7.2806
776,Austria,1994,7935366.0,30300.043,13802.451,44102.492,194,76.5425,62.2402,17.0686,7.4795
777,Austria,1995,7947293.0,31628.078,14555.038,46183.117,194,76.7766,62.3782,17.1308,7.4506
778,Austria,1996,7958043.0,32810.457,13369.738,46180.191,194,77.0268,62.61,17.2124,7.5162
779,Austria,1997,7967086.0,32988.797,14113.503,47102.305,194,77.4292,62.9633,17.3754,7.6216
780,Austria,1998,7975856.0,33252.0,14552.544,47804.543,194,77.7833,63.3318,17.5882,7.7066
781,Austria,1999,7991382.0,33068.613,15740.053,48808.664,194,77.956,63.463,17.7133,7.7406
782,Austria,2000,8010425.0,32760.379,16102.902,48863.281,194,78.2358,63.7753,17.9985,7.9072
783,Austria,2001,8039633.0,34883.0,15538.107,50421.105,194,78.7192,64.2399,18.3265,8.1111
784,Austria,2002,8078994.0,35014.863,15239.778,50254.641,194,78.8469,64.3156,18.2946,8.0821
785,Austria,2003,8120105.0,37821.41,12701.796,50523.203,194,78.8496,64.3633,18.3373,8.0415
786,Austria,2004,8171215.0,37007.59,14131.729,51139.312,194,79.3632,64.861,18.7686,8.3292
787,Austria,2005,8227034.0,37271.496,14443.221,51714.719,194,79.521,65.0053,18.8451,8.3575
788,Austria,2006,8267771.0,36372.133,14549.552,50921.684,194,79.9655,65.3948,19.0652,8.4884
789,Austria,2007,8294720.0,34288.293,15380.897,49669.195,194,80.1672,65.5782,19.2433,8.6159
790,Austria,2008,8321134.0,34661.234,15813.775,50475.008,194,80.3639,65.7838,19.3493,8.6003
791,Austria,2009,8342939.0,32030.625,16734.557,48765.184,194,80.207,65.653,19.3078,8.645
792,Austria,2010,8362829.0,34365.117,15875.842,50240.961,194,80.4643,65.9064,19.5252,8.7558
793,Austria,2011,8391201.0,32799.523,14400.961,47200.484,194,80.8285,66.2347,19.7262,8.9298
794,Austria,2012,8429641.0,31523.557,17651.035,49174.594,194,80.841,66.2205,19.5826,8.8173
795,Austria,2013,8479542.0,31387.395,17106.18,48493.574,194,81.0783,66.4571,19.7307,8.9205
796,Austria,2014,8546066.0,29268.635,16927.83,46196.465,194,81.3903,66.7603,20.0021,9.1538
797,Austria,2015,8642422.0,29695.01,15991.777,45686.785,194,81.1594,66.5172,19.6855,8.9034
798,Austria,2016,8736491.0,30027.902,16670.883,46698.785,194,81.5925,66.9573,20.0312,9.2352
799,Austria,2017,8797497.0,31044.086,16378.961,47423.047,194,81.6391,66.9871,19.9687,9.0869
800,Austria,2018,8840518.0,30239.326,15947.219,46186.543,194,81.6862,66.9988,20.0224,9.1584
801,Austria,2019,8879939.0,31141.334,17172.928,48314.258,194,81.9077,67.2736,20.1856,9.3056
802,Austria,2020,8907780.0,27833.709,17194.561,45028.27,194,81.5036,66.8573,19.6821,8.8202
803,Austria,2021,8922086.0,28916.211,16324.84,45241.051,194,81.5797,66.9199,19.8877,8.9755
804,Austria,2022,8939617.0,27059.148,15626.231,42685.379,194,82.4122,67.7041,20.5121,9.4236
805,Azerbaijan,1985,6891144.0,33531.336,563.22,34094.559,131,62.0927,54.6707,13.408,5.7544
806,Azerbaijan,1986,7009132.0,35732.816,339.328,36072.141,131,62.1942,54.6089,13.34,5.7133
807,Azerbaijan,1987,7132688.0,34018.645,333.45,34352.094,131,62.5691,54.8915,13.5093,5.8242
808,Azerbaijan,1988,7261150.0,33484.992,284.358,33769.348,131,62.7293,54.941,13.5068,5.8262
809,Azerbaijan,1989,7348876.0,33744.898,280.963,34025.863,131,62.5822,54.7017,13.303,5.7034
810,Azerbaijan,1990,7427840.0,34417.613,660.042,35077.656,131,62.3522,54.4258,13.1549,5.6378
811,Azerbaijan,1991,7538266.0,32520.611,690.11,33210.719,131,62.0524,54.0948,13.0032,5.5687
812,Azerbaijan,1992,7643343.0,27373.764,675.98,28049.744,131,61.2956,53.4369,12.8895,5.5659
813,Azerbaijan,1993,7740112.0,23101.287,926.816,24028.104,131,61.2856,53.2829,12.7172,5.4569
814,Azerbaijan,1994,7821889.0,21152.613,691.814,21844.428,131,61.5941,53.6295,12.7322,5.4899
815,Azerbaijan,1995,7889335.0,19779.477,583.202,20362.68,131,62.3052,54.2576,12.8319,5.5631
816,Azerbaijan,1996,7949107.0,16001.271,571.749,16573.02,131,62.6217,54.424,12.8091,5.5517
817,Azerbaijan,1997,8000068.0,15136.405,632.79,15769.196,131,62.9728,54.5423,12.8938,5.6277
818,Azerbaijan,1998,8041100.0,15032.282,717.45,15749.731,131,63.5609,54.853,12.9936,5.6958
819,Azerbaijan,1999,8101447.0,15046.717,549.683,15596.4,131,64.1892,55.169,13.0378,5.7378
820,Azerbaijan,2000,8190341.0,15569.463,553.826,16123.289,131,64.8905,55.5339,13.192,5.8228
821,Azerbaijan,2001,8282030.0,14900.381,461.489,15361.87,131,65.5101,55.7977,13.2859,5.8661
822,Azerbaijan,2002,8372128.0,14298.943,704.247,15003.191,131,66.2392,56.1936,13.4496,5.9287
823,Azerbaijan,2003,8462335.0,15228.88,846.493,16075.374,131,66.7563,56.3836,13.5072,5.9417
824,Azerbaijan,2004,8556168.0,17058.92,927.863,17986.783,131,67.3461,56.6914,13.6294,5.9826
825,Azerbaijan,2005,8656243.0,18278.164,995.485,19273.648,131,67.5619,56.6295,13.5405,5.9033
826,Azerbaijan,2006,8763353.0,17907.168,817.578,18724.746,131,68.1653,57.007,13.7142,5.9907
827,Azerbaijan,2007,8878408.0,16262.671,752.894,17015.564,131,68.6032,57.2205,13.7994,6.0233
828,Azerbaijan,2008,8999697.0,16236.193,696.918,16933.111,131,68.8112,57.2152,13.7772,5.9543
829,Azerbaijan,2009,9119630.0,13641.375,707.546,14348.922,131,69.3556,57.5606,13.9046,6.0357
830,Azerbaijan,2010,9237203.0,12923.233,1035.688,13958.922,131,69.5291,57.5381,13.8283,5.952
831,Azerbaijan,2011,9359018.0,14875.002,788.716,15663.72,131,69.9835,57.8098,13.9637,6.0169
832,Azerbaijan,2012,9485577.0,15410.191,526.385,15936.576,131,70.3598,58.0015,14.116,6.0904
833,Azerbaijan,2013,9614478.0,15640.536,444.814,16085.35,131,70.8814,58.3608,14.2386,6.1437
834,Azerbaijan,2014,9741879.0,15754.086,391.385,16145.47,131,71.1163,58.4249,14.2922,6.1405
835,Azerbaijan,2015,9863485.0,16959.52,479.008,17438.529,131,71.4512,58.6119,14.4132,6.1818
836,Azerbaijan,2016,9976254.0,16520.219,569.269,17089.488,131,72.0039,59.0303,14.7055,6.3471
837,Azerbaijan,2017,10071569.0,16108.514,504.123,16612.637,131,72.2478,59.1447,14.7375,6.3067
838,Azerbaijan,2018,10152524.0,16379.22,518.02,16897.24,131,72.7601,59.5551,14.9193,6.3693
839,Azerbaijan,2019,10232761.0,17074.594,472.188,17546.781,131,73.1023,59.8014,15.0557,6.4022
840,Azerbaijan,2020,10284952.0,17462.857,340.771,17803.629,131,66.8679,53.4243,11.9851,5.1965
841,Azerbaijan,2021,10312992.0,18583.152,391.182,18974.334,131,69.3658,55.8284,12.8076,5.7311
842,Azerbaijan,2022,10358078.0,18278.574,469.343,18747.918,131,73.4883,60.0695,15.2824,6.5753
979,Bangladesh,1971,68376208.0,188.507,7.568,196.075,109,25.996,27.9106,7.4308,3.329
980,Bangladesh,1972,69346712.0,211.591,7.462,219.053,109,49.5906,50.8172,11.9824,4.6755
981,Bangladesh,1973,71144816.0,260.054,13.757,273.811,109,49.8281,51.0643,12.1097,4.768
982,Bangladesh,1974,72947808.0,274.552,9.85,284.403,109,49.1595,50.6828,11.9879,4.7554
983,Bangladesh,1975,74700344.0,268.297,17.259,285.556,109,50.2919,51.3433,12.2336,4.8867
984,Bangladesh,1976,76380080.0,306.785,19.125,325.91,109,50.6469,51.5282,12.3342,4.9728
985,Bangladesh,1977,78137792.0,309.018,16.538,325.556,109,51.1969,52.0243,12.5623,5.1237
986,Bangladesh,1978,80007552.0,319.066,18.701,337.767,109,51.2535,51.7431,12.4148,5.0714
987,Bangladesh,1979,81908160.0,342.568,21.191,363.76,109,51.464,51.6601,12.3512,5.0616
988,Bangladesh,1980,83929768.0,393.501,20.54,414.041,109,51.8498,51.7139,12.3601,5.0918
989,Bangladesh,1981,86154832.0,406.148,21.451,427.599,109,52.169,51.7755,12.366,5.1185
990,Bangladesh,1982,88555344.0,441.474,17.464,458.937,109,52.5399,51.7926,12.3445,5.1285
991,Bangladesh,1983,91045480.0,419.929,21.501,441.43,109,53.0113,51.8757,12.3382,5.1435
992,Bangladesh,1984,93534248.0,436.098,28.358,464.456,109,53.5403,52.0456,12.3798,5.1836
993,Bangladesh,1985,95959104.0,480.297,22.772,503.07,109,53.8971,52.1665,12.4419,5.2392
994,Bangladesh,1986,98271752.0,521.065,13.54,534.605,109,54.4149,52.0772,12.3106,5.1787
995,Bangladesh,1987,100490256.0,561.804,15.213,577.017,109,54.926,52.1703,12.3095,5.1909
996,Bangladesh,1988,102688832.0,609.418,19.437,628.855,109,55.027,51.7834,12.0722,5.073
997,Bangladesh,1989,104893672.0,637.73,25.935,663.665,109,55.0885,51.3633,11.826,4.9581
998,Bangladesh,1990,107147656.0,664.9,24.396,689.296,109,55.9886,51.8366,12.0373,5.0921
999,Bangladesh,1991,109242832.0,629.576,22.683,652.259,109,54.1544,50.9044,11.9118,5.0851
1000,Bangladesh,1992,111272104.0,677.23,21.153,698.383,109,57.6352,52.6806,12.377,5.2765
1001,Bangladesh,1993,113418760.0,737.426,15.851,753.277,109,57.927,52.4503,12.2177,5.1926
1002,Bangladesh,1994,115614904.0,762.752,21.663,784.415,109,58.6166,52.7272,12.3177,5.2463
1003,Bangladesh,1995,117793336.0,899.954,9.338,909.293,109,59.4673,53.149,12.4999,5.3452
1004,Bangladesh,1996,119876872.0,917.752,18.229,935.981,109,59.4925,52.7181,12.2298,5.1953
1005,Bangladesh,1997,122039232.0,948.586,17.421,966.007,109,61.4268,54.2931,13.0218,5.6168
1006,Bangladesh,1998,124350472.0,989.151,20.569,1009.72,109,63.9168,56.4644,14.2189,6.3052
1007,Bangladesh,1999,126754824.0,982.386,19.433,1001.819,109,66.2284,58.5108,15.4154,7.0282
1008,Bangladesh,2000,129193336.0,1036.478,17.143,1053.621,109,65.7791,57.5352,14.7536,6.5931
1009,Bangladesh,2001,131670488.0,1159.468,22.155,1181.624,109,66.1353,57.5154,14.686,6.5342
1010,Bangladesh,2002,134139824.0,1146.839,16.3,1163.139,109,66.6115,57.6611,14.7154,6.5328
1011,Bangladesh,2003,136503216.0,1192.214,15.932,1208.146,109,66.8242,57.632,14.6398,6.4762
1012,Bangladesh,2004,138789728.0,1245.876,15.591,1261.467,109,67.1874,57.6797,14.615,6.4598
1013,Bangladesh,2005,140912592.0,1330.562,15.289,1345.851,109,67.2992,57.481,14.4307,6.3465
1014,Bangladesh,2006,142628832.0,1423.682,15.082,1438.764,109,67.2413,57.1689,14.1765,6.1963
1015,Bangladesh,2007,144135936.0,1443.218,14.902,1458.119,109,66.7144,56.451,13.6918,5.9154
1016,Bangladesh,2008,145421328.0,1509.882,18.707,1528.589,109,67.0506,56.5185,13.6464,5.8887
1017,Bangladesh,2009,146706816.0,1652.453,8.519,1660.972,109,67.4032,56.6386,13.6496,5.8876
1018,Bangladesh,2010,148391136.0,1671.358,14.572,1685.93,109,68.6384,57.6989,14.2385,6.2342
1019,Bangladesh,2011,150211008.0,1789.195,17.199,1806.394,109,68.8094,57.6568,14.1444,6.1711
1020,Bangladesh,2012,152090656.0,1922.385,15.763,1938.148,109,69.554,58.2301,14.4467,6.3563
1021,Bangladesh,2013,154030144.0,1975.869,15.301,1991.17,109,69.5646,58.0372,14.2731,6.2631
1022,Bangladesh,2014,155961312.0,2027.835,12.863,2040.698,109,69.9856,58.3057,14.3773,6.3095
1023,Bangladesh,2015,157830000.0,2421.9,18.868,2440.769,109,70.4913,58.6401,14.5587,6.387
1024,Bangladesh,2016,159784576.0,2397.062,18.667,2415.728,109,71.09,59.0809,14.8151,6.5132
1025,Bangladesh,2017,161793968.0,2472.856,21.259,2494.115,109,71.7879,59.6269,15.1445,6.6813
1026,Bangladesh,2018,163683952.0,2611.439,18.589,2630.028,109,72.5675,60.2646,15.5333,6.8739
1027,Bangladesh,2019,165516224.0,2897.839,18.479,2916.318,109,72.8057,60.3658,15.5854,6.8844
1028,Bangladesh,2020,167420944.0,2712.829,17.249,2730.078,109,71.9678,59.4252,14.8036,6.5383
1029,Bangladesh,2021,169356240.0,2811.395,19.767,2831.162,109,72.3811,59.7785,15.6608,7.2683
1030,Bangladesh,2022,171186368.0,2890.08,21.968,2912.048,109,73.6976,60.8564,15.9382,7.0714
1103,Belarus,1985,10133217.0,40262.094,5.836,40267.93,150,70.0208,56.5545,14.6391,6.122
1104,Belarus,1986,10201675.0,45657.129,5.797,45662.93,150,70.5948,57.0772,14.8537,6.2319
1105,Belarus,1987,10270610.0,46010.918,5.758,46016.68,150,70.5926,57.0261,14.883,6.272
1106,Belarus,1988,10333484.0,46387.629,5.723,46393.352,150,70.4644,56.8545,14.8617,6.2918
1107,Belarus,1989,10387611.0,44630.234,5.693,44635.926,150,69.9932,56.3372,14.5344,6.1013
1108,Belarus,1990,10428527.0,44676.812,5.671,44682.48,150,69.9347,56.2568,14.5903,6.1666
1109,Belarus,1991,10457619.0,44451.129,5.09,44456.219,150,69.7159,56.03,14.5349,6.1722
1110,Belarus,1992,10475912.0,38479.266,4.799,38484.066,150,69.3996,55.7151,14.3418,6.0697
1111,Belarus,1993,10480485.0,32160.344,5.361,32165.705,150,68.6412,54.9527,13.9606,5.8893
1112,Belarus,1994,10475397.0,26897.057,5.363,26902.42,150,69.2323,55.5447,14.4452,6.2658
1113,Belarus,1995,10461694.0,23958.543,5.653,23964.195,150,68.7966,55.1049,14.2096,6.1708
1114,Belarus,1996,10436455.0,24633.928,4.533,24638.461,150,68.9011,55.1873,14.2351,6.2236
1115,Belarus,1997,10400926.0,25001.521,5.97,25007.492,150,68.6524,54.8884,14.0339,6.1486
1116,Belarus,1998,10357472.0,24549.229,7.994,24557.223,150,68.6405,54.8304,13.9817,6.1465
1117,Belarus,1999,10308281.0,23996.287,5.45,24001.736,150,68.375,54.4985,13.7441,6.0173
1118,Belarus,2000,10256489.0,24860.398,7.784,24868.184,150,69.1801,55.237,14.1169,6.2585
1119,Belarus,2001,10201212.0,24298.285,8.64,24306.926,150,68.864,54.8415,13.8196,6.0906
1120,Belarus,2002,10135391.0,25301.59,8.352,25309.941,150,68.4835,54.3901,13.5498,5.9523
1121,Belarus,2003,10065881.0,25283.945,8.067,25292.014,150,68.939,54.7944,13.748,6.078
1122,Belarus,2004,9999713.0,28499.082,9.801,28508.881,150,69.4064,55.2008,13.9283,6.1952
1123,Belarus,2005,9935166.0,28589.797,10.664,28600.459,150,69.4163,55.1634,13.8816,6.2027
1124,Belarus,2006,9874700.0,30587.021,11.02,30598.045,150,69.9876,55.672,14.1116,6.3481
1125,Belarus,2007,9825990.0,29984.502,14.908,29999.406,150,70.7622,56.3954,14.4668,6.5707
1126,Belarus,2008,9787829.0,30482.754,30.647,30513.402,150,70.9218,56.5009,14.4941,6.5945
1127,Belarus,2009,9757710.0,28900.855,57.02,28957.873,150,71.0939,56.6292,14.4849,6.5997
1128,Belarus,2010,9731426.0,31389.23,80.808,31470.039,150,71.1219,56.6201,14.4043,6.5765
1129,Belarus,2011,9706983.0,30903.949,77.137,30981.086,150,71.5165,56.9786,14.6085,6.721
1130,Belarus,2012,9693754.0,33469.102,88.335,33557.434,150,72.6137,58.0443,15.1123,7.0115
1131,Belarus,2013,9691143.0,30326.1,95.756,30421.854,150,72.9891,58.4012,15.2265,7.0625
1132,Belarus,2014,9693741.0,30333.637,92.592,30426.229,150,73.5849,58.9688,15.5017,7.276
1133,Belarus,2015,9700609.0,27428.779,98.382,27527.16,150,73.9874,59.3504,15.6208,7.3651
1134,Belarus,2016,9708111.0,27985.99,118.539,28104.533,150,74.258,59.6008,15.6779,7.4202
1135,Belarus,2017,9707874.0,28404.711,218.319,28623.031,150,74.4519,59.7713,15.686,7.4625
1136,Belarus,2018,9695573.0,31491.641,198.356,31689.998,150,74.5676,59.8698,15.6746,7.4886
1137,Belarus,2019,9673971.0,31680.496,242.943,31923.436,150,74.216,59.4939,15.3913,7.3848
1138,Belarus,2020,9633745.0,29369.084,311.054,29768.562,150,72.5132,57.7671,14.017,6.4561
1139,Belarus,2021,9578172.0,30101.766,293.705,31910.822,150,72.438,57.6813,13.9414,6.5858
1140,Belarus,2022,9534956.0,29592.15,309.978,31132.697,150,73.2461,58.4765,14.5269,6.881
1156,Belgium,1965,9412091.0,43788.027,85.454,43873.48,195,70.5528,57.7532,13.8299,5.9121
1157,Belgium,1966,9466114.0,41934.609,93.4,42029.812,195,70.6288,57.9211,13.8613,5.8899
1158,Belgium,1967,9515229.0,43791.316,73.962,43893.309,195,70.9114,58.0315,13.9311,5.9878
1159,Belgium,1968,9556258.0,48609.234,75.501,48702.848,195,70.6075,57.6701,13.5486,5.6724
1160,Belgium,1969,9592105.0,53172.094,70.903,53249.504,195,70.6734,57.7362,13.6661,5.8687
1161,Belgium,1970,9629376.0,55943.594,75.542,56035.934,195,70.9354,57.9777,13.8503,6.0248
1162,Belgium,1971,9666396.0,54719.27,40.991,54760.258,195,71.0848,58.048,13.8785,5.9538
1163,Belgium,1972,9700295.0,57953.844,54.87,58011.93,195,71.4104,58.2365,14.0914,6.1093
1164,Belgium,1973,9727987.0,58515.125,90.043,58627.34,195,71.6335,58.3254,14.0719,6.0316
1165,Belgium,1974,9749063.0,56344.719,108.158,56495.953,195,71.9694,58.6581,14.2813,6.1405
1166,Belgium,1975,9763432.0,51002.91,82.561,53057.082,195,71.9627,58.5287,14.0985,5.9988
1167,Belgium,1976,9773540.0,53266.039,51.595,56231.352,195,72.102,58.6457,14.2265,6.0762
1168,Belgium,1977,9786372.0,52652.246,148.251,56262.16,195,72.7562,59.1488,14.7176,6.5055
1169,Belgium,1978,9800204.0,54868.148,151.975,58643.09,195,72.7035,59.0769,14.6748,6.3523
1170,Belgium,1979,9814133.0,56781.16,172.963,60252.176,195,73.1971,59.4937,15.0034,6.5635
1171,Belgium,1980,9828989.0,53791.762,181.067,57595.586,195,73.2392,59.5134,14.9939,6.5391
1172,Belgium,1981,9843594.0,50769.469,208.82,54685.023,195,73.6494,59.8479,15.1411,6.6407
1173,Belgium,1982,9857337.0,47609.375,114.79,52233.176,195,73.877,60.0275,15.2857,6.6911
1174,Belgium,1983,9866528.0,43531.461,107.817,50571.922,195,73.8777,59.9874,15.2094,6.5339
1175,Belgium,1984,9873600.0,44729.492,112.878,52815.266,195,74.3666,60.4194,15.5096,6.7939
1176,Belgium,1985,9880540.0,45055.184,103.015,55094.988,195,74.4659,60.4865,15.5277,6.7946
1177,Belgium,1986,9887822.0,45363.75,140.994,56809.66,195,74.6658,60.6655,15.6144,6.7622
1178,Belgium,1987,9900226.0,46247.23,175.711,58451.152,195,75.2876,61.2839,16.1708,7.1997
